id;name
1157;Pierre Paul-Hus
1677;Chuck Grassley
3738;Rep. Caleb Q. Dyer
1670;Ben Weyts
2882;Silke Gajek
4886;Vereador Reimont
2114;George Stathakis
752;Tariq Alhashimi - طارق الهاشمي
4942;Carlos Moedas
3879;Ska Keller
4452;Marianne Jelved
5690;Nilmário Miranda
4551;Rogério Peninha Mendonça
981;謝龍介
2951;Herbert Reul
1382;Grant Shapps MP
3092;Karima Delli
5211;Hans-Ueli Vogt
2122;Ursula Groden-Kranich
4512;Reinhold Jost
3226;Christopher Pyne
4377;Benjamin Maranhão
1512;Kiko Vega
4529;Άδωνις Γεωργιάδης - Adonis Georgiadis
5907;John Dramani Mahama
530;Denis Napthine
1008;Valérie Plante
4460;Iain Stewart MP
5844;Vuk Jeremić
3328;Nirmala Sitharaman
2958;Tim Ostermann
5265;Carl Cevin-Key Coste
613;Matthias Miersch
3394;Aldo Patriciello
3216;Deputado Carlos Bezerra
1636;Nkosazana Dlamini Zuma
5047;Philip Dunne
1071;Deputado Fernando Torres
865;Jytte Guteland
5558;Mojo Mathers
1009;Stuart Smith MP
1229;Christina Gray
4170;Juan Zabaleta
512;Vittorio Medioli
4099;Liz Kendall
5327;Yair Lapid - יאיר לפיד
318;Professora Dorinha
4670;Diego Santilli
2801;Martin Börschel
1252;Eugenie Sage MP
5027;Senator Ron Wyden
3224;Christian Steffen-Stiehl
1837;State Representative Matt Fridy
319;Marcus Held
892;Juca Ferreira
5606;Dan Jarvis
193;Leona Alleslev
2212;Griselda Carrillo
5096;Gretchen Whitmer
1026;Gerald Darmanin
2350;Sergio Zveiter
446;Gisela Manderla
2087;Anne Minh Thu Quach
4778;Uschi Lichtenegger
1977;Gary Schellenberger
5835;Mendonça Filho
1984;Rainer Spiering
5258;קסניה סבטלובה - Ксения Светлова
4408;Michel Dantin
1693;Stefano Caldoro
3336;Ute Vogt
2750;Rick Allen
1671;Governor Roy Cooper
1920;Matt Warman MP
5164;Hermann Schützenhöfer
2880;Eric Abetz
795;Mhairi Black MP
177;Sofie Carsten Nielsen
5460;Thomas Fügmann
4578;Leanne Wood
781;Ed Perlmutter
3752;Scott Reid, MP
601;Gilles Lebreton
1226;Gerry Brownlee
1729;Bugár Béla
5008;張慶忠
3868;Raffaele Fitto
5892;Heuler Cruvinel
869;Lloyd Kelso for President
2757;Pat Kelly
5098;Guy Caron
3411;Emanuele Cozzolino Cittadino Portavoce M5S Camera Deputati
5541;Ruža Tomašić
4898;Miguel Uribe Turbay
5103;Pablo A. González León
1791;Edinho Silva
2437;Eduardo Cunha
1355;Parimal Nathwani
5739;Inger Støjberg
3706;Steve Barclay
326;Carlos Brandão
4510;Dean Del Mastro
1022;Claudia Gamon
5326;Claudia Dalbert
3375;Korózs Lajos
4952;Martina Werner
3757;Luciana Berger, Labour & Co-operative MP for Liverpool Wavertree
2819;Gabriele Hiller-Ohm
952;René Cervera García
1659;Valdir Colatto
1467;Olívio Dutra
4282;Ruth Davidson
1107;Eduardo Sciarra
549;Wulf Gallert
4864;Cezary Grabarczyk
4523;Sénateur Pierre-Hugues Boisvenu
3833;Geovania de Sá
3700;Steve Kulik
1615;Miguel Márquez Márquez
2895;Councillor Josh Fergeus
638;Leopoldo Lopez
1542;Maurice Leroy
257;Izalci Lucas
1933;Erik Lauritzen
5121;Mike Albano
5546;Никола Селаковић
838;MYogiAdityanath
620;Mette Bock
2405;Светослав Малинов / Svetoslav Malinov
5507;Dianne Feinstein
4194;Ulli Leiner
421;Henrik Dam Kristensen
1227;Maneka Gandhi
3750;James Berry
5306;Manuel Añorve Baños
4079;Mayor Tom Tate
5204;KJ George
2783;André Figueiredo
1959;Arturo Duarte
4181;Nadja Pieren
5298;Hans van Baalen
3179;Shaktisinh Gohil
3125;Michael Ferguson
350;Julie Dabrusin
4570;Ulle Schauws
4229;Ádám Kósa Mep
1540;Ewen Jones
5707;Michael Ellis MP
5293;Dick Durbin
4324;Stefan Löfven
917;Federico Pizzarotti
5426;Jaques Wagner
5413;John Boehner
1916;Serenella Fucksia
5674;Miguel Angel Riquelme Solis
2074;María Corina Machado
363;Soro Guillaume Kigbafori
4940;Roosevelt Skerrit
3651;Tara Cheyne MLA
2325;Daniel Caspary
1903;Mark Parnell MLC
5023;Tomasz Poręba - Poseł do Parlamentu Europejskiego
2822;Ean Yong Hian Wah (欧阳捍华)
3648;Fernando Bezerra Coelho
1243;Domingos Neto
1206;Dawn Walker, MP
4236;Ansgar Heveling
3033;Nicolai Wammen
2563;Sven Spengemann
1743;Arolde de Oliveira
3236;Caroline Dinenage
796;Victor Mendes
5867;Dr. Hedy Fry
5190;Marco Voge
3253;Lucio Mosquini
2774;Dr. Richard Pan
2474;רינה פרנקל - Rina Frenkel M.K.
1799;Nathalie Kosciusko Morizet
4741;John Barilaro
3842;Glenn Butcher - Member for Gladstone
4364;Antonio Decaro
5271;Jávor Benedek
4969;顏純左
1767;Jean-Luc Mélenchon
4112;Mattia Fantinati M5S
1251;Francis Zammit Dimech
4519;Andrew Wallace - LNP Federal Member for Fisher
2614;Pierre Morel A L'Huissier
361;Bob Nault
1894;Kathalijne Buitenweg
2698;Mauricio Macri
1777;Norbert Obrycki - Poseł na Sejm RP
4416;Ram Mohan Naidu Kinjarapu
3592;Jean-Yves Le Bouillonnec
1576;Abhishek Banerjee
3435;זהבה גלאון Zehava Galon
2172;Walter Rizzetto
5045;Adriana Hernández
4172;Uffe Elbæk
4238;Pritam Singh
1510;Veli Ağbaba
3655;Menderes TÜREL
4941;Ruth Smeeth
4386;Ludwig Hartmann
5009;Alister Henskens - Liberal Member for Ku ring gai
67;Liliana Palihovici
1078;Dimitris Tzanakopoulos - Δημήτρης Τζανακόπουλος
583;Raimundo Ribeiro
2580;Anders Ygeman
4300;Sylwester Tułajew
1828;David Coburn MEP
4509;Francisco Cabeza De Vaca
4944;Alfredo Pallone
2157;Marion Maréchal-Le Pen
5001;Axel Voss
4615;Senator Mike Crapo
935;Diane Abbott MP
2206;Daniel Salvador
2794;Rep. Scott Plakon
2844;Mark Hutchison
759;Juanma Moreno
5840;Mark Garnier
4847;Erica Stanford
4337;Dale Last - Member for Burdekin
5543;Senator Denise Batters
3906;Augustin Jianu
3869;Evžen Tošenovský
5221;Uhuru Kenyatta
4605;Knut Arild Hareide
578;Karina Adsbøl
2656;Fernando Marroni
637;Raul Henry
1801;Meyer Habib
1322;Liesbeth van Tongeren
1364;Assunção Cristas
2966;Martin Ouellet, député de René-Lévesque
5849;Roji M John
5691;Stefan Rebmann
1400;Aydan Özoguz
2223;Hadházy Ákos
3038;Scott Wiggam
2720;Christoph Matschie
5684;Andrew Katos - Member for South Barwon
3958;Stefan Thielen
4676;李應元-台灣應元團
34;Justyne Caruana
1856;Jan Filip Libicki
5328;יעקב פרי - Yaakov Perry
88;Kathleen Weil
2245;李慶元
1480;Michaela Marksová-Tominová
4083;John Lamont MP
3113;Selaine Saxby Llanelli
5883;Tim Scott
3855;Cemile Giousouf
4476;Helga Kühn-Mengel
4638;Fabian Stang
246;Chris Murphy
1495;Sethrida Geagea
2646;Nadine Schön
3742;Angélica Lozano Correa
3264;Tamati Coffey - Labour MP for Waiariki
510;Len Webber, MP
2640;Eduardo Tuma
1450;Andrew Hastie
4860;Aden Duale
2279;Françoise David
2151;Robert Tyszkiewicz
5897;Professor Yemi Osinbajo
3417;Terry Reintke
4045;Jackie Doyle-Price
1401;Armando Monteiro
1741;Christian Dahm
1953;Isabelle Melançon
2821;Хишигдэмбэрэлийн Тэмүүжин
5476;Mile Janakieski
2268;Diana DeGette
751;Felipe Miguel
2238;Lourdes Flores Nano
1590;Edward O'Donohue MP
1774;Matthias Höhn
31;Umut Oran
4454;Joaquim Passarinho
4327;Preneet Kaur
1155;Remo Sernagiotto
914;Mike Freer MP
4064;Emily Lau Wai-hing
5216;Deputado José Carlos Araújo
3471;陳明義
5467;John Cornyn
1133;Miguel Corrêa
2848;Katrin Staffler
767;Óscar López
5557;Craig Laundy
2901;Mario D. Barletta
5810;Dr. Martin Huber
1023;Ulrike Bahr
1429;Chris Warkentin
5267;Bill Huizenga
2239;Pedro Sánchez Pérez-Castejón
4415;Amir Ohana - אמיר אוחנה
1813;Lee Rhiannon
4767;Bernd Rützel
5375;Ken Krawchuk PA Governor 2018
5882;Peter Tauber
2810;Kristi Noem
497;Telmário Mota
1755;Carsten Träger, ehem. Mitglied des Bundestags SPD
3599;Jorge Macri
3688;Ramesh Sangha, MP
3055;Georg Rosenthal
4837;Aitor Esteban
5639;Antonio Bulhões
683;Stefan Liebich
2465;Tatiana Basilio
3382;Senator Paul Utke
5363;James Carver MEP
3433;Richard Graham
4954;Chris Hipkins MP
2916;Lisa Neville MP
1112;Paul Fletcher
1215;Scott Morrison MP - ScoMo
3605;Tzachi Hanegbi - צחי הנגבי
2512;Cansel Kiziltepe
4104;張花冠(小花)縣長
5498;Luciano Leitoa
2619;Johannes Kahrs
2667;Roger Wicker
1426;Daniel Goh 吴佩松
3042;Annette Widmann-Mauz
2700;Alfonso Alonso
3213;Cédric Wermuth
1818;Johann Gudenus
4145;Don Beyer
4014;Henri Guaino
3536;Erwin Sellering
1414;Christian Petry
423;Donizeti Nogueira
2364;Héctor Yunes Landa
5634;Christine Haberlander
3917;Denis Naughten
2421;Todd Young
3207;Bodo Löttgen
4937;Martin Kupka
2509;Franck Proust
4472;José Nunes
2998;John Robertson
2506;Patty Hajdu
2089;Rogério Lins
4326;Giorgio Pagliari
3028;Cristina Tajani
2877;Damien Tudehope
2478;Josh McKoon For Secretary of State
1996;Senator Jacinta Collins
4167;Vlad Vasiu
5821;Nir Barkat - ניר ברקת
2237;Deputada Gorete Pereira
2976;Hashim Thaçi
5688;Marco Tebaldi
2542;Paul Golding
5588;Ademar Traiano
4086;Daniela Wagner
1365;Celso Pansera
3129;Richard Mardo
3126;Andrew Bayly MP
1844;徐耀昌加油讚
2658;Norbert Lins
3322;Klaus Brähmig
1454;Denis Paradis
3077;Ayhan Bilgen
1256;Alistair Darling
1877;Kyrsten Sinema
2777;Roberta Metsola
17;Eduardo Barbosa
1558;Ross Hart MP
5889;Federica Mogherini
2489;Lars Krarup
2884;Marcus Pretzell
4991;Matt Carthy
3299;Philippe Lamberts
1059;Stephen Bennett MP
4214;Federico Pinedo
2485;Uwe Kekeritz
1975;Barry Gardiner
3397;Volker Bauer
2861;Tim Ryan
297;Anthony Carbines MP
1424;好立委 楊瓊瓔
1486;Esperidião Amin
5573;Jens Rohde
3627;Virginie Duby-Muller
5826;Maria Klein-Schmeink
1100;Matthias Körner
5421;Storch Heinar
1351;Paulo Alexandre Barbosa
1034;Otávio Trad
1691;Gabriela Cerruti
3385;Jan Olbrycht
1889;Sarney Filho
3260;David Harris MP
655;Virginia Raggi
2;Jean-Claude Poissant
5401;REGUFFE - Oficial.
4325;Senator Betty Unger
4791;MARIANA ZUVIC
4396;Carla Carrizo
2905;Kasim Reed
1918;Michael Levitt MP
5597;Alois Stöger
5367;Adrian Smith
1187;Marta Lucía
806;Bendt Bendtsen
3756;David Shearer
1030;Chrys Kefalas
4047;Jason Clare
5723;Jeremy Wright MP
4972;Heike Baehrens
4667;Carlo Sibilia
4611;Rodrigo Delmasso
3955;Michael Keenan
1841;Atilio Benedetti
5465;Deputado Marcelo Aguiar
4331;Björn Simon
3990;Leo Varadkar T.D.
5638;Dr. Karamba Diaby
700;Scott Buchholz
2595;Florencio Randazzo
2276;Hendrik Hoppenstedt
76;Carlos Lupi
245;Bhagwant Mann
507;Janete Capiberibe
3133;Matthew Offord
4701;Cássio Navarro
3268;Elisabeth Motschmann MdB
4395;Narendra Modi
5458;ნოდარ ხადური I Nodar Khaduri
170;José Rosas Aispuro Torres
3546;Barbara Nowacka
4661;Bob Bratina
3821;Paul Uppal
2318;Kevin Lamoureux
3095;Andreas Steenberg
5761;Meme Cavazos
5792;George E. Pataki
5893;Bill Johnston MLA
1272;Catherine Martin T.D.
3320;鍾佳濱
3905;Alfredo Barnechea
1397;Graham Watt MP
3741;Kid President
4478;Iurie Leancă
5318;André Soares
5034;David Morris MP
5857;李婉鈺的園地
2559;David Johnston
3550;Melanie Gibbons MP
1850;Phil Wilson MP for Sedgefield
3856;Reiner Zimmer
3981;Petra Kammerevert
688;Debora Serracchiani
2906;Thomas Hitschler
1073;Artur Auernhammer
4486;Annie Lööf
3508;Daniel Cohn-Bendit
1040;Ricardo Vale
3521;Brenda Pogge
2590;Bryce Reeves
373;Gúr Nándor
5277;Maria Noichl,  SPD-Europaabgeordnete
369;Kelly Tolhurst
4451;Toño Martín del Campo
5089;Simon Curtis - Campaigning for Labor in La Trobe
2811;Ranil Wickremesinghe
1456;François Asselineau
5296;Florian Hölzl
122;Peppe De Cristofaro
2775;Luis Fernando Salazar Fernández
2648;Udo Bullmann
815;Gabriele Katzmarek
407;Umar Nasko
2137;Siegfried Muresan
4963;Muhamad Faisal Abdul Manap
275;Malini Laxmansingh Gaur
501;Arthur Spring
748;Tony Clement
1941;Christian Fühner
2233;Alexandra Udženija
3961;Brian Calley
2829;Jordi Sebastià
1970;Johanna Uekermann
3480;Todd Loewen
2795;Marianne Schieder, MdB
5870;Thorsten Hoffmann
4418;Erik Stohn
2756;Kem Sokha
5630;Rocío Nahle
281;Hans-Werner Kammer
4050;Arndt Kohn
2507;Mark Pearson
5434;Gerhard Schick
3225;Nikola Poposki
5806;Joy Burch MLA
1266;Christian Poll
4052;Mike Rounds
1233;Jadwiga Rotnicka
643;Willy Borsus
2891;Jeppe Jakobsen
1440;Sarah Ryglewski
1666;Marcel Aulila
5577;Mikael Damberg
930;עמר בר-לב - Omer Barlev
4573;PK Kunhalikutty
4655;Holger Stahlknecht
2037;Stephen Hammond MP
2691;Mario Voigt
611;段宜康
3086;Ahmed Laaouej
2159;Aliel Machado
707;Hunter Tootoo
1161;Ken Cuccinelli
4804;Jaala Pulford MP
4665;Marie-Agnes Strack-Zimmermann
3011;Horacio Cartes
401;Valérie Pécresse
5305;Kerry Diotte
4485;David Lammy
561;Biggi Bender
3871;Boris Rhein
4358;Michael Theurer
3945;Kevin Foster
2446;Deputado Arnaldo Jardim
5353;Jane Ellison
4533;Armin Schwarz
5673;Astrid Damerow
1481;Doris Wagner
4547;Renata Briano
854;Simon Emil Ammitzbøll
4717;Councilmember Angelique Ashby
3106;Harry Preuner
4276;Rep. Lois Frankel
5795;David N. Cicilline
2226;Christina Egelund
5590;Burkhard Balz
5040;Carolyn Maloney
4114;John Crombez
3112;John Dingell
745;Ione Belarra
25;Jennifer Newman
5833;Dalila Nesci
3739;Jerry Buttimer
2804;Sarah Philipp
5589;Andreas Hanger
581;Chiara Appendino
3715;Jan E. Jørgensen
879;Hans Spekman
3405;Marcela Guerra
5693;Emanuela Corda M5S
1134;Francesco Bonifazi
352;Felix Schreiner
2617;Uli Freese
4138;Dr. Paulo César
1643;Julián Domínguez
5560;Ted Falk
1725;Dimple Yadav
4639;Dr. Kelli Ward
2432;Raniery Paulino
2168;Jack Dempsey
303;Alfredo Anaya Orozco
3459;Roger Lewentz
5860;Senator Janet Rice
2274;Político Mário Couto
5307;Christian Hirte
2188;Tzipi Hotovely - ציפי חוטובלי
1684;Bilkay Öney
4272;Alceu Moreira
2102;José Manuel Rodrigues
4921;Fidel Demédicis Hidalgo
5632;Gavin Williamson
3816;Mitch McConnell
537;Jean-Luc Laurent - Mouvement Républicain et Citoyen
3290;Ahmet Davutoğlu
4757;Saad Hariri
2823;Falus Ferenc
840;Laura Rojas
5676;Martin Klus
1796;Kevin Rudd
1391;Rep. Cory Mason
635;Sudhir Mungantiwar
1882;Gary Johnson
1463;Víctor Sánchez Orozco
5091;Md Shahriar Alam MP
2800;Andrew Wilkie - Independent for Denison
4143;Senator Scott Tannas
2554;Darcy Byrne
2504;Kate Worden MLA: Member for Sanderson
5659;Nathan Cooper
3507;Nigel Huddleston MP
2184;Ole Christensen - Ole EU
2611;Marty Walsh
3988;Sezgin Tanrıkulu
3770;Marta
3810;Preben Bang Henriksen
3314;Steve Baker, Wycombe
5786;Gareth Johnson MP
1505;Janez Janša
4607;Marc Biadacz
3649;Hidir Gürakar
5347;심상정
1304;Darren Fisher
5273;Marcel Klinge
4220;May-Britt Kattrup
3214;Bill Hightower for Alabama
4979;鍾孔炤｜勞工，值得更好
4359;Deputado Fernando Ferro
5633;Matt DeCourcey
387;Uwe Schummer
5751;Пламен Орешарски
2326;Bill English
2260;Susan Templeman MP
3510;Claire Perry MP for the Devizes Constituency
3814;邱鏡淳
1477;Tassilo Richter
856;Yvonne Fovargue
367;Ramón Guerrero
5516;João Pinho de Almeida
1113;Susanne Cichos
2919;Iñigo Urkullu
2493;Fritz Güntzler MdB
1598;Eric Garcetti
4524;Annie Schreijer
3052;Tino Sorge, MdB
2688;Ramona Manescu
4987;Thomas Silberhorn
3939;Marcus Pestana
3134;John Kaye
1473;Leanne Linard MP
90;Brian Gallant
4707;Konstantin von Notz
3169;Tim S. Uppal
4897;Maggie Chapman
522;Mark McArdle MP
5234;Geng Tan - Member of Parliament
5535;Alejandro Murat Hinojosa
2141;Nick Wakeling MP
3527;Sabine Woelfle
4736;Victor Lye Thiam Fatt 赖添发
383;Mechthild Heil
436;Claudia Ruiz Massieu
1067;Julia Gillard
4494;Markus Ganserer
3122;Coronel Telhada
3925;Armin Laschet
1770;Heidi Victoria MP
596;Sébastien Proulx
1994;Scott Pruitt
445;Bikram Singh Majithia
2380;Angélica de la Peña Gómez
4878;Michael Groß
3593;Peggy Nash
1625;Décio Lima
3031;Nicola Morra
3289;Richard Burr
729;Rebecca White MP
3418;Tőkés László Sajtóirodája
3316;Glenn Davis
3562;Peter Hummelgaard Thomsen
5599;John Eren MP
5774;Pepe Vargas
3682;Brad Schneider
5636;Eva-Maria Voigt-Küppers
1196;Tiemo Wölken
3693;Robert Poëti
3358;Sven Rickert - CDU
3118;Frank Heinrich
1035;Jörg Berens
1349;李眉蓁
3862;André Chassaigne
4797;Maximiliano Ferraro
4635;Thomas Kufen
1635;Suella Fernandes MP
3901;Vincent Peillon
180;Raila Odinga
5644;Aécio Neves
1523;LaToya Cantrell
5092;Ole Hækkerup
3661;David Lametti - LaSalle Émard Verdun
2429;Angelino Alfano
2758;Harry Kopietz
2299;Alexis Bachelay, Député des Hauts de Seine
5748;Elbegdorj Tsakhia
3001;Andrej Plenković
2444;Joe FitzPatrick MSP
2764;Mark Gepp MP
5051;Azzurra Cancelleri
786;Matthias Goeken MdL
4685;Mads Fuglede
1654;Giorgia Meloni
728;Senator Bill DeSteph
2644;Michael Danby
5048;Karl-Heinz Paqué
4428;Ana Amélia Lemos
4543;Pakistan Tehreek-e-Insaf
419;Tom Lukiwski
2409;Antonio Hayes
343;Luke Hall MP
2138;Paulão
4403;Deputado João Daniel
2271;Cândido Vaccarezza
1700;Liderança PSDB Senado
2664;Joe Carey
384;Murray Thompson MP
3859;Esperanza Aguirre
3943;Lewis Macdonald
5368;Elżbieta Gapińska Posłanka na Sejm RP
788;Gérard Larcher
32;Jaromír Štětina, člen EPP frakce Evropského parlamentu
2948;Marise Payne
4953;Patrizia Terzoni - M5S
4983;Jack Bergman
1;Victor Dominello MP
610;Ivana Simeoni - Portavoce al Senato
5188;Steve Minnikin MP
3;Deputado Ademir Camilo
761;Ravi Shankar Prasad
4235;Lauren Moss : Member for Casuarina
4826;Assemblyman Mike Norris
4896;Adam Crouch MP – Member for Terrigal
650;Kevin McCarthy
5215;Marie Arena
4732;Jean-Luc Moudenc
1641;Heidtrud Henn
148;Dagoberto Nogueira
5218;Chico Vigilante
1640;Hildegarde Naughton
625;Givaldo Carimbão
2659;Taimus Werner-Gibbings
4833;Earl Blumenauer
2004;Pedro Mota Soares
1886;Mtra. Hersilia Córdova Morán
682;Anna Diamantopoulou
2106;Sir Mike Penning
5561;Neil Ellis
4459;Rüdiger Kruse
4915;José Narro Robles
171;Parmjeet Parmar MP
4950;David Shoebridge
3965;Jon Krause MP
1603;Mike Gipson
4911;Sharon Claydon MP
1321;Councilman Joel Burns
5562;Hans Christian Ströbele
2038;Cássio Cunha Lima
2677;Drew Springer
3831;Ronja Kemmer
1141;Diana Golze
2786;Valeriu Zgonea
2314;Kirsty Duncan
867;Lucas Delfino
4885;Beatrix von Storch
1985;Anandiben Patel
3166;Nicolas Sarkozy
3941;Bjarne Laustsen
2965;Chuck Schumer D-NY
3568;鄭麗君
49;Tim Hammond
3654;Carlos Marun
2805;Greg Barber, MP
1180;Lia Quartapelle
885;Andrew Giles MP
3159;Esteban González Pons
3160;Luiza Erundina
705;Margaret Greenwood MP
5628;Klaus Bouillon
2287;Lukas Reimann
813;Fátima Bezerra
3368;Paul Kagame
3523;Dave Van Kesteren MP Chatham-Kent Leamington
1405;Róża Thun
913;Gérard Deltell
3387;Mariano Rajoy Brey
5501;桃園市議長邱奕勝
58;Walter Alves
4613;Robin Kelly
3535;Jean-Claude Gaudin
3549;Milan Chovanec
5321;Senator Mitch Fifield
84;謝長廷
4984;Helder Salomão
3040;John McCain
87;Jayant Sinha
4406;Matthias Bartke
5331;Steven van Weyenberg
205;Representative Ramon Romero, Jr.
3068;Mary Macleod
1434;Gregor Gysi
5349;Thorsten Karge
5788;Elisabeth Kaiser
929;Justin Tomlinson
4682;Jamie Baillie
1812;Norbert Morin
1550;Pat Finnigan
3240;Deputado Celso Jacob
4669;Horst Schnellhardt, Mitglied des Europäischen Parlamentes außer Dienst
3284;Daniele Capezzone
3933;Nicola Caputo
184;Georg Pazderski
4248;Volker Bouffier
5736;Holger K Nielsen
2938;Felix Fischer
1544;Peter Biesenbach
2467;Roberta Pinotti
803;Brigitta Pallauf
3801;Markus Rinderspacher
2629;Doris Ahnen
2119;Carsten Bach
901;Neale Burgess MP
1773;Stefan Zierke
5642;Ryan Ferns - WV State Senate
953;Bassima Hakkaoui
3402;Stefan Grüttner
1541;Charles Ange Ginesy
4293;Ben Carroll MP
3702;John Stevenson MP
5550;Matthias Brauner
3718;Luis Vega Ramos
5073;Vijay Rupani
5418;Cornelia Willius-Senzer
2438;Gopal Rai
4873;Ségolène Royal
2020;Britt Bager
4035;Assemblyman Tom Abinanti
179;Louise Staley MP
5777;Mauricio Fernández Garza
5556;Massimo Paolucci
5281;Charles Boustany Jr
5623;François Legault
1228;Rama Yade
3932;Tom Wolf
3583;Jean-Patrick Gille
579;Christian Porter
1410;Ardalan Shekarabi
3486;Daniel Rinkert
669;Andrew RT Davies
1041;Marcello Pittella
5352;Vidar Helgesen
4504;Labour for Hamilton West
1366;Sandro Gozi
5587;Ramesh Chennithala
196;Teresa Kok
3186;Representative Beau Matthew LaFave
4390;劉美芳
1170;Prakash Javadekar
2732;劉國隆建築師
3873;Fernando Haddad
4716;Gustavo Valdés
311;Dario Parrini
2716;Frank Bakke-Jensen
5082;陳菊 (花媽) 市長
402;Rose de Freitas
472;Mark Mitchell MP
2018;Christie Morreale
3520;Senador José Medeiros
2123;Jorge Tadeu Mudalen
1106;Nuno Melo
4997;Sallai Róbert Benedek
1675;Senator Glenn Sterle
4491;Ivan Della Valle
1717;Danilo Medina
3866;John Alexander
2557;Deputado Federal Ságuas Moraes
586;羅明才
882;Zezinho Albuquerque
897;Jaclyn Symes
4744;Martin Heinrich
3096;Thorsten Schatz
2189;Alison Lundergan Grimes
4590;Eduardo Azeredo
5207;Raúl Grijalva
2040;Zac Goldsmith
2765;State Representative Tony Tinderholt
1727;Pete Wishart MP
3858;Jon Georg Dale
2254;Mario Delgado Carrillo
2673;Mark Boothman MP, for Theodore
1571;David Southwick
181;Arvind Kejriwal
3490;Marielle de Sarnez
5120;Theresa May
3734;Enrico Rossi
5180;Manuel Sarrazin
2704;Lucia Varga
994;Emma Lane
1047;José Antonio Meade
4091;Bundestagsabgeordnete Dietlind Tiemann
3884;Eduardo Cáceres
2712;Ruben J. Kihuen
3150;Koço Kokëdhima
3211;Tony Smith MP - Federal Member for Casey
576;Martin Diedenhofen
842;Naheed Nenshi
3558;Simon Kollerup
2124;Hakan Çavuşoğlu
3897;Pepe Pasteles
4371;Josef Oster
2605;John Chiang
4295;Thierry Benoit
1929;Deputada Carmen Zanotto
5036;François Blais
4275;Зоран Перишић
685;Jochen Klenner
5778;Wibke Brems
3806;Ivan Scalfarotto
5618;Joanna Mucha
3772;Jeroen Lenaers
1552;Krzysztof Brejza
3079;MaryAnn Mihychuk
2583;Fernando Collor
2453;Renate Künast
2305;Enrique Vargas Del V.
2148;Dan Huberty
2703;Sigrid Bazan
2634;Kim Wells MP
4848;Norbert Hofer
4580;Ганбаатар Сайнхүү
2987;Mauro Mariani
836;Fátima Pelaes
4759;Greg Hunt MP
1859;Andreas Steppuhn
890;Filiz Hyusmenova
2341;Salvador Vega Casillas
5388;Adam Giles
4336;Guilherme Mussi
2390;Giovanni La Via
1549;Deputado Abel Galinha
5766;Stephen Lloyd MP
3711;Jerry Tardieu
3577;Rafael Hernando
3986;Bartosz Arłukowicz
5586;Villum Christensen
3899;Paola Pinna
3950;Svend Thorhauge
209;Kate Green
5136;Alun Davies AM
5799;Angelo G. Iacono
2047;Adam Lipiński
3167;Arantxa Tapia
3254;NC Senator Terry Van Duyn
4874;Joachim Herrmann
4228;Brian Paynter MP - Member for Bass
5396;Richard Burgon MP
3330;Dr Shirin Sharmin Chaudhury
3484;Alexandre Boulerice NPD Rosemont - La Petite-Patrie
4182;Steffan Browning
2016;Carsten Körber
2594;Denise Grimsley
1898;Ben Wallace for Wyre and Preston North
3924;Jian Yang MP
4664;Rita Rossa
1075;José Agripino
3221;Ricardo Coutinho
1464;Heino Knudsen
264;Danuta Jazłowiecka
4122;Damien O'Connor MP
1776;María de Lourdes Santiago
3383;Peter Gauweiler
1341;Tobias Lindner
2900;Hillary Clinton
4157;Mark Furner MP for Ferny Grove
4312;Caroline Ansell
493;Romero Jucá
2096;Norman Lamb
1599;Francesca Balzani
2638;Caio Narcio
467;María Elena Orantes
2618;Dr. Michael Meister
1758;Burkhard Blienert
1412;Carlos Bezerra Jr
3280;Stéphane Le Foll
5540;Dr. Abdullah Abdullah
807;Rep. Jeff Bridges
1076;Flexa Ribeiro
2806;Yahleel Abdala
2220;Johanna Werner-Muggendorfer
2972;Rafał Trzaskowski
3504;Senator Richard Di Natale
4076;Anja Karliczek
5433;David Linden MP
4854;Yee Jenn Jong, JJ (余振忠)
2210;Tomasz Grodzki
5268;Kezia Dugdale
733;Marian-Jean Marinescu
3560;State Senator Sal DiDomenico
4923;Nicolas Bay
5227;Violeta Bulc
2451;Suzan DelBene
4946;Janusz Korwin-Mikke
288;נחמן שי - Nachman Shai
1066;Nathalie Griesbeck
2871;Courtney Houssos
982;Senator Bill Ferguson
3441;Kerstin Westphal
1241;Martin Stümpfig
3352;Rudi Anschober
877;Claudia Tausend
2011;Benedito de Lira
3296;Huw Merriman MP
5000;Gustavo Valadares
4621;Michelle Bachelet
3445;Carles Puigdemont i Casamajó
5891;Rainer Hinderer
5280;Katharina Schulze
3351;Martin Geertsen
887;Evandro Gussi
292;Silke Gebel
5185;Alberto Mourão
2230;Doug Cameron
3893;Maki Ortiz
3497;Katrín Jakobsdóttir
4630;Melissa McMahon - Labor candidate for Macalister
1966;Miroslav Mikolášik
523;Harald Petzold
1129;Mark Speakman
5423;Cécile  Kyenge Kashetu
1538;Dan Vandal
5135;Nawal Ben Hamou
1484;Julian Schmid
506;Hillary for Iowa
388;Dr. Edgar Franke
4513;Miguel Ángel Yunes Márquez
944;Hon Michael Woodhouse
2518;Peter Beuth
5585;Wiebke Muhsal
2283;Verónika Mendoza
1689;Thomas Jarzombek
3751;Ricardo Tripoli
3748;Marama Davidson MP
1543;Councillor Fiona O'Donnell
495;Deputado Júlio Cesar
4002;Jay Inslee
3428;Alessandro Di Battista
