Id;Label
5534;Peter DeFazio
3643;House DFL Leader Melissa Hortman
5617;Catherine Cortez Masto
695;John Fetterman
451;Juan Manuel Carreras López
455;Martin Brandl MdL
1751;Christian Baldauf
4124;Christine Schneider
456;Maik Beermann
458;Stewart Jackson
3002;David Nuttall
1898;Ben Wallace for Wyre and Preston North
1635;Suella Fernandes MP
3057;Leona Aglukkaq
3325;Bal Gosal
4601;Robert Goguen
5625;Ben Lobb
1809;Uwe Lagosky
2082;Dr. Stefan Fulst-Blei MdL
2714;Gerhard Kleinböck
4068;Tom Tugendhat
2810;Kristi Noem
462;Mayor Paul Antonio
3401;Paul Pisasale
463;Mehbooba Mufti
5521;Víctor Estrada
4075;Himanta Biswa Sarma
1793;Andreas Schwab
2029;Peter Weiß
465;Λευτέρης Χριστοφόρου - Lefteris Christoforou
3139;Νίκος Αναστασιάδης (Nicos Anastasiades)
3553;Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis
4271;Mazie Hirono
3152;Melissa Agard Sargent
1402;Anne Sander
467;María Elena Orantes
5702;María Dolores Del Río
1463;Víctor Sánchez Orozco
4975;Jorge Álvarez Máynez
2407;María Elena Limón
1488;Dante Delgado
3663;Jose Juan Espinosa
2056;Clemente Castañeda
809;Trish Doyle MP
2899;Chris Minns: Labor for Kogarah
2297;Steve Kamper
5158;Linda Burney
5308;Jo Haylen
5186;Declan Clausen
471;Julien Bender
5176;Gernot Erler
3534;Sebastian Roloff
4847;Erica Stanford
473;Manfred Juraczka
4420;Gernot Blümel
4294;Wolfgang Sobotka
1264;Maithripala Sirisena
3765;Navin Dissanayake
2423;刘镇东
1802;Wong Shu Qi（黃書琪）
5864;Jake Porter
282;Marine Le Pen
4798;Lucia Borgonzoni
2157;Marion Maréchal-Le Pen
542;Sylvia Stierstorfer
3794;Armando Siri
478;Tim Loughton MP
4380;George Osborne
1507;Robert Buckland QC MP
5732;Vasundhara Raje
4437;Madeleine King MP
482;Sharren Haskel שרן השכל
3304;Carsten Rasmussen
5685;George Pau-Langevin
485;Tania González Peñas
2695;Clara López
486;Deputado Federal Cabo Sabino
697;Eunício Oliveira
5208;Capitão Augusto - Deputado Federal
4811;陳歐珀
1939;林靜儀 醫師.立法委員
3938;Konni Burton
3907;Rainer Hable
489;Dietmar Panske
4480;Wilhelm Korth
2147;Heike Wermer
3767;Marc Henrichmann
491;Pedro Vilela
608;Mike Mohring
851;Michael Dietmann
3340;Karl-Georg Wellmann
5390;Dr. Robbin Juhnke
4013;Jovair Arantes
5447;Edio Lopes
4814;Deputada Íris de Araújo
5004;Roberto Tripoli
5563;Fábio Faria
836;Fátima Pelaes
4097;Randolfe Rodrigues
5727;Osmar Terra
2952;Senador Wilder Morais
2967;Moreira Franco
1910;Deputada Maria Helena
3687;Jhonatan de Jesus
5332;Darin LaHood
2786;Valeriu Zgonea
495;Deputado Júlio Cesar
1829;Virginie Calmels
2329;Michèle ALLIOT-MARIE
4060;Jean-François Copé
3166;Nicolas Sarkozy
497;Telmário Mota
498;Rachel Notley
842;Naheed Nenshi
2538;Joe Ceci
1229;Christina Gray
499;Tom Koenigs
706;Marieluise Beck
2480;Kordula Schulz-Asche
5180;Manuel Sarrazin
4113;Wolfgang Strengmann-Kuhn
3243;Omid Nouripour
4595;Britta Haßelmann
958;Jürgen Trittin
5151;Annalena Baerbock
1678;Michael Kellner
500;Siân Gwenllian AC/AM
4578;Leanne Wood
2214;Liz Saville Roberts AS/MP
1960;Hywel Williams AS/MP
1685;Kevin Humphreys
2461;Brendan Ryan TD
2528;Michael McNamara
3065;ზაზა გაბუნია საქართველოს პარლამენტის წევრი / Zaza Gabunia MP
3692;Dr. Günther Bergmann
1840;Patrick Sensburg
4236;Ansgar Heveling
4279;Klaus Voussem
3855;Cemile Giousouf
3573;Christian Haase
1536;Ralph Brinkhaus
746;Oliver Wittke
4464;Matthias Heider
1299;Wilfried Oellers
5598;Kirstin Korte
504;Isabelle Simonis
3395;Eliane Tillieux
2134;Johannes Vogel
5449;Reimer Böge
1459;Henna Virkkunen
4196;Μαρία Σπυράκη
5751;Пламен Орешарски
2137;Siegfried Muresan
5270;Senador João Capiberibe
509;Jeff Brandes
4800;Jake Raburn
510;Len Webber, MP
2651;Rob Nicholson
3994;Mark Strahl, MP
2413;Ron Liepert, MP
3308;Senator Doug Black
2914;Matt Jeneroux
3498;Joan Crockatt
2920;Nina Grewal
2757;Pat Kelly
4143;Senator Scott Tannas
797;Shannon Stubbs
1441;Stephanie Kusie
2402;Dane Lloyd
511;Richard Atkinson
5431;Senator Sarah Hanson-Young
5451;Cassy O'Connor MP
1944;Senator Jordon Steele-John
1184;Senator Peter Whish-Wilson
619;Senator Rachel Siewert
512;Vittorio Medioli
760;Antônio Andrade
997;Erik Marquardt
2026;Wolfgang Aldag
3999;Jens Bitzka
3409;Oliver Krischer
5148;Margarete Bause
5778;Wibke Brems
1489;Clemens Teschendorf
1723;Christian Franke
4989;Edith Sitzmann
5753;Christine Kamm
2872;Ekin Deligöz
1990;Klaus Maier
4831;HelgaTrüpel
1384;Ernst Kopp
514;Milind Deora
4866;Pratibha Singh
764;Rajeev Chandrasekhar, MP
515;Tadeusz Zwiefka
3144;Ministerpräsident Stephan Weil
2367;Michael Rüter
3111;Siemtje Möller MdB
2562;Wandenkolk Gonçalves
3336;Ute Vogt
613;Matthias Miersch
1825;Kerstin Tack
517;Damien English
1119;Johanna Mikl-Leitner
5272;Stephan Knoll
4642;Mark Robinson MP
4496;Kirsten Kappert-Gonther
3279;Anthony Roberts
4500;Ian Goodenough MP
2276;Hendrik Hoppenstedt
1995;Andrew Southcott MP
2611;Marty Walsh
4492;Marjorie Decker
5121;Mike Albano
3303;Cláudio Cajado
829;Eleuses Paiva
1889;Sarney Filho
4882;Deputado Marcos Rogério
675;Guilherme Afif
796;Victor Mendes
3450;Eli Corrêa Filho
2643;Alexandre Valle
1173;Waldir Maranhão
3846;Leonardo Picciani
3965;Jon Krause MP
2098;Moritz Körner
3629;Patrick Rohmann
3942;John Rafferty
526;Ignazio Corrao
3678;Marco Affronte
1530;Helene Jarmer
3131;Astrid Rössler
4778;Uschi Lichtenegger
5461;Jean Lambert MEP
2662;Atifete Jahjaga
1158;Albert Steinhauser
528;Walter Ceballos
2251;Ernesto Sanz
5144;Ylva Johansson
3269;Wes Streeting MP
3870;Ed Vaizey
3165;Александар Вучић
995;Jadranka Joksimovic
4275;Зоран Перишић
532;Ministerpräsident Michael Kretschmer
2927;Adam Laxalt
2016;Carsten Körber
533;Jake Berry MP
1911;Siddaramaiah
3839;Ion ȘTEFAN
539;Marijana Petir
4691;Michaela Šojdrová
3001;Andrej Plenković
3893;Maki Ortiz
4658;Ernesto Ruffo Appel
3695;Marcela Torres Peimbert
3355;Memo Anaya
4981;Victor Hermosillo
1060;Javier Corral
4018;Fernando Yunes Márquez
5609;Pancho Domínguez
2775;Luis Fernando Salazar Fernández
1512;Kiko Vega
1535;Damián Zepeda Vidales
2341;Salvador Vega Casillas
840;Laura Rojas
5463;Alejandra López Noriega
927;Fernando Torres Graciano
4891;Miguel Ángel Yunes Linares
3222;Martin Sträßer
2099;Manuel Höferlin
4685;Mads Fuglede
1498;Karen Ellemann
545;José Manuel De la Sota
547;Melanie Huml
2918;Dr. Ute Eiling-Hütig, MdL
5184;Heinrich Rudrof
1099;Hans Herold, MdL
548;Ibrahim Taguri
5699;Nick Clegg
5326;Claudia Dalbert
5682;Klaus Lederer
550;Uwe Schwarz
4606;劉世芳-高雄芳城市
552;Karácsony Gergely
5271;Jávor Benedek
2823;Falus Ferenc
553;Pia Olsen Dyhr
5877;Anne Baastrup
5736;Holger K Nielsen
5504;Jorge Caruso
555;Khairy Jamaluddin
2382;Wilfred Madius Tangau
3045;Najib Razak
556;Vitor Penido
4768;Vicki Howard
2584;VM Sudheeran
5136;Alun Davies AM
2263;Ali Manjalamkuzhi
5587;Ramesh Chennithala
4696;P.K. Abdu Rabb
3776;MK Muneer
1994;Scott Pruitt
560;Kelly McCauley
4505;John Nater
561;Biggi Bender
562;Cr Robert Davies - Mulgrave
3679;Cr. Theo Zographos, Oakleigh Ward
563;Amir Khadir
3276;Manon Massé
2279;Françoise David
564;Mayor Liz Lempert
2542;Paul Golding
3431;Julio César Martinez
5282;Yasemin ÖNEY CANKURTARAN
566;中曽根康隆
1039;Roberto Requião
1803;Anne McLaughlin- SNP candidate for Glasgow North East
3808;James Dornan MSP
5904;Cr Amanda Cooper
4255;Samuele Segoni
806;Bendt Bendtsen
2117;Tom Behnke
4022;Daniel Rugholm
2577;Rasmus Jarlov
2832;謝志忠　幫您講話
5820;楊曜Yangyao
916;Sue Bernal
4719;Kate O'Connell TD
3337;Bernard Durkan TD
5325;Sophie Pécriaux
3970;Oliver Kehrl
2879;Carsten Linnemann
669;Andrew RT Davies
576;Martin Diedenhofen
1883;Isidro Pedraza Chávez
2653;Ivonne Aracelly Ortega Pacheco
2964;Rodrigo Medina
2773;Carolina Monroy
5122;Pedro Joaquín Coldwell
5506;Aristóteles Sandoval
917;Federico Pizzarotti
582;Ivo Belet
1495;Sethrida Geagea
4757;Saad Hariri
583;Raimundo Ribeiro
1964;Laurent Baumel
585;Deputado Vinícius Gurgel
3381;Maurício Quintella Lessa
587;Kate Hollern, MP for Blackburn
2081;Chris Davies MP
994;Emma Lane
3209;Ben Howlett
588;Gunnar Hökmark
2944;Godelieve Quisthoudt-Rowohl
5880;Daniel Köbler
5280;Katharina Schulze
4086;Daniela Wagner
4362;Daniel Wesener
4668;Thomas Gehring
4194;Ulli Leiner
1241;Martin Stümpfig
2666;Friedrich Ostendorff
4211;Steffi Lemke
2232;Ulrike Gote
5826;Maria Klein-Schmeink
4494;Markus Ganserer
1692;Harald Terpe
2645;BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt
3777;Winfried Hermann
4080;Julia Verlinden
590;Mah Siew Keong
591;Glenda Alexander 4 Labour
592;Uwe Schmidt
2358;Joachim Schuster
943;Irakli Garibashvili
2323;محمد الغبان
5458;ნოდარ ხადური I Nodar Khaduri
2803;Sozar Subari
5399;დავით ნარმანია/David Narmania
5367;Adrian Smith
594;Karl McCartney
1120;Victoria Atkins
4045;Jackie Doyle-Price
595;Lim Biow Chuan
2853;Tan Chuan-Jin
1121;Patrick Huot
597;Constance Le Grip
730;Wado de Pedro
1634;Alfred Sauter
2377;Dr. Jörg Geerlings
1925;Heike Troles
1123;Hans Wilhelm Reiners
4656;Marc Blondin MdL
3500;Peter Wichtel
818;Lutz Lienenkämper MdL
2189;Alison Lundergan Grimes
1854;Marco Schmitz MdL
3658;Bernd Siebert - Mitglied des Bundestages
5544;Ewa Klamt
599;Jeff Smith MP
601;Gilles Lebreton
677;Stéphane Ravier
4084;Sylvie Goddyn
2789;Philippe Loiseau
1601;David Rachline
4923;Nicolas Bay
5740;Steeve Briois
5039;Bruno Bilde
2130;Jean-François Jalkh
1293;Christelle Lechevalier
602;Graciela Ocaña
1741;Christian Dahm
3809;Angela Lück
3926;Elvan Korkmaz
1057;Wiebke Esdar
5201;Regina Kopp-Herr
606;Marc Tarabella
4889;Sven Petke
4880;Raymond Walk
610;Ivana Simeoni - Portavoce al Senato
2126;堅持．張廖萬堅
2162;台北市議員李慶鋒
612;Giuseppe Castiglione
3091;Beatrice Lorenzin
3425;Maurizio Lupi
2429;Angelino Alfano
5640;Flavio Tosi
1421;Claudia Moll
614;Alexander Throm
615;Mustapha Khalfi
5306;Manuel Añorve Baños
1079;Angela Crawley MP
1162;Patrick Grady, MP for Glasgow North
894;Marion Fellows MP
820;Joanna Cherry QC MP, Member of Parliament for Edinburgh South West
4556;Ian Blackford MP
4130;Alan Brown MP
4562;Dr Lisa Cameron MP  East Kilbride, Strathaven & Lesmahagow
2404;Fabian Schrumpf
2127;Rita Stockhofe
2368;Dennis Radtke
2869;Dr. Georg Kippels MdB
4663;Hans Michelbach
2519;Barbara Richstein
5869;Sabine Weiss
4434;Albert Weiler
3915;Daniel Schranz
5502;Peter Katsambanis - Liberal Member for Hillarys
966;Shane Rattenbury MLA
2288;Siobhain McDonagh MP
1813;Lee Rhiannon
1206;Dawn Walker, MP
3552;Mehreen Faruqi
4385;Scott Ludlam
4958;James Kern III
5408;Jeff Dial Arizona State Representative LD 18
3529;Ben Sasse
5746;Captain Clay Higgins
4945;Rik Grashoff
4403;Deputado João Daniel
4639;Dr. Kelli Ward
1471;Shelley Moore Capito
4147;Gian Mario Spacca
623;Franz Josef Pschierer
5177;Valentin Abel
5743;Manfred Ländner
5439;Stephan Stracke, MdB
2385;Walter Taubeneder
3397;Volker Bauer
624;Ian Duncan
4282;Ruth Davidson
4043;Hugo Leal
1383;Pablo Zalba Bidegain
2762;Liliam Sá
3673;Cat Smith MP
1394;Ben Bradshaw
627;Senador Raimundo Lira
5372;Lucho Bugallo
3192;Elizabeth Kikkert MLA
2706;Aida Ayala
3656;Freddy Guevara Cortez
2999;Gustavo Posse
1572;Carlos Castellano
5185;Alberto Mourão
1329;Guillermo Montenegro
4818;Rogelio Frigerio
2343;Alfredo Cornejo
2857;Ramón Luis Cruz Burgos
3820;Azeez Rahim
4308;Adrián Pérez
1650;David Smolansky Urosa
3538;Joaquín De la Torre
4904;Verónica Barbieri
1779;Carolina Stanley
2901;Mario D. Barletta
1646;Julio Garro
631;Davi Alcolumbre
3332;Özlem Cekic
3353;Mattias Tesfaye
2151;Robert Tyszkiewicz
4859;Mirosława Nykiel Posłanka na Sejm RP
5229;Joanna Augustynowska
5133;Marzena Okła-Drewnowicz
4864;Cezary Grabarczyk
1579;Dorota Rutkowska - Poseł Platformy Obywatelskiej
5782;Cezary Tomczyk
774;Jacek Protas
1552;Krzysztof Brejza
5368;Elżbieta Gapińska Posłanka na Sejm RP
4993;Marek Krząkała
5392;Arkadiusz Myrcha
5211;Hans-Ueli Vogt
2477;Vicente Fox Quesada
3946;Armando Ríos Piter
2333;Zoé Robledo
4939;Graco Ramírez
2380;Angélica de la Peña Gómez
243;Pepe Yunes
4305;Carlos Navarrete Ruíz
3956;Senador Adolfo Romero Lainas
2254;Mario Delgado Carrillo
2345;Felipe De Jesús Cantú Rodríguez
3142;Alejandra Barrales
635;Sudhir Mungantiwar
1136;Nitin Gadkari
4824;Vinod Tawde
636;Carlos McKnight
4322;Debbie Stabenow
638;Leopoldo Lopez
3159;Esteban González Pons
725;Eduardo Paes
640;Max Schirmer
3548;David Sweet, M.P.
643;Willy Borsus
2250;Dennis Nusser
4565;Stuart Nash MP
849;Adrián Oliva Alcázar
2922;Sole Martinez
2864;Guillermo Durand Cornejo
2826;Otto Guevara Guth
1580;Julio Cobos
649;Cornel Popa
3825;Adina Vălean
3392;Iulian Dumitrescu
2704;Lucia Varga
2284;Florica Chereches
1884;Dan Ştefan Motreanu
2586;Crin Antonescu
650;Kevin McCarthy
2655;Wellington Roberto
4758;Omar Navarro
2078;Seema Kennedy
1924;Sajid Javid
3949;Scott Walker
653;Emilia De Biasi
4833;Earl Blumenauer
921;Tim Kaine
4744;Martin Heinrich
4357;Jon Tester
1369;Tom Udall
4171;Suzanne Bonamici
1557;Heidi Heitkamp
4037;John Horgan
658;Petr Dolínek
1783;Miroslav Poche
659;Hauke Jagau
5738;Fanny Dombre Coste
5784;Jean-Michel Baylet
661;Tany Yao
743;Jason Nixon
3273;Angela Pitt - Airdrie MLA
5183;Wayne Anderson, United Conservative MLA for Highwood
2588;Sirpa Pietikäinen
662;Mary Mitchell O'Connor TD
1428;Senator Gabrielle McFadden
665;Andy Richards for South Barwon
666;Emiliano García-Page Sánchez
667;Nick Serianni - Libertarian
1882;Gary Johnson
1954;Nicholas Sarwark
2457;John Evans for Iowa
3607;Joachim Brudziński
2047;Adam Lipiński
1509;Krzysztof Szczerski
3919;Stanisław Karczewski
5012;Stephen Crabb
3113;Selaine Saxby Llanelli
831;Andrew Atkinson
4069;Jayne Cowan
5846;Alun Cairns
3551;Suzy Davies AM/AC
5379;Margot James
2069;David Davies MP
3041;Sören Bartol
2488;Natalie Pawlik
5195;Thomas Spies
880;Dirk Heidenblut - Mitglied des Bundestages
4785;Martina Stamm-Fibich
5266;Jamie Parker MP
1810;Arnaldo Jordy
2159;Aliel Machado
673;Michael Mantha Algoma-Manitoulin
3169;Tim S. Uppal
4627;Laure de La Raudière. Député d'Eure et Loir.
4296;Russ Hiebert
1107;Eduardo Sciarra
680;Greg Walden
681;Rafael González Tovar
682;Anna Diamantopoulou
5358;Antje Kapek
2657;Gottfried Ludewig
770;Ayman Odeh - أيمن عودة
2631;Kathrin Vogler
723;Helin Evrim Sommer
4679;Ramona Pop
3241;Schiffer András
4004;Omar Rivero
3850;Mevlüt Çavuşoğlu
685;Jochen Klenner
686;Marilyn Gladu, MP
3964;Laura Puppato
4547;Renata Briano
3933;Nicola Caputo
3298;Ettore Rosato
689;Francisco Chagas
3812;Patricia Ceysens
691;Xavier Bettel
692;Michael Cooper
693;Senator Dan Hall
694;Alex Greenwich
2507;Mark Pearson
5689;노회찬
3992;Senator Tom Saviello
4169;Lon Johnson
702;Erin McClelland
3501;Deputado Miriquinho Batista
696;Rosie Winterton MP
1106;Nuno Melo
870;Deputado Federal Genecias Noronha
979;José Airton Cirilo
2237;Deputada Gorete Pereira
699;Szél Bernadett
5341;Schmuck Erzsébet
4997;Sallai Róbert Benedek
3554;Csárdi Antal
772;William Owen-Jones Division 2, Gold Coast
4544;Bob Casey
3449;Steve Glazer
4626;Brian Schatz
2981;Tulsi Gabbard
2679;Neil Abercrombie
3788;Tammy Duckworth
707;Hunter Tootoo
3444;Vijay Goel
1001;Sushil Kumar Modi
4318;Amit Shah
975;Kishan Reddy Gangapuram
2616;M Venkaiah Naidu
4925;Bandaru Dattatreya
2092;Joe Courtney for Congress
1735;Pat Boyd
781;Ed Perlmutter
3520;Senador José Medeiros
1420;Janaina Riva
1260;Wellington Fagundes
5517;Pedro Taques
3312;Nilson Leitão
4477;Adilton Sachetti
3343;Michael Bernhard
905;Gerald Loacker
712;Nigel Adams MP
713;Lucy Frazer
1189;Elizabeth Truss
2163;James Cleverly
714;Oscar Aguad
715;David B. Hanson
716;Craig Young, Mayor 2013/14
1502;Martin Patzelt MdB
718;Andrés González Díaz
2549;Mauricio Lizcano
5676;Martin Klus
720;Fernando Scanavaca
838;MYogiAdityanath
5588;Ademar Traiano
1040;Ricardo Vale
2383;Marco Maia
5218;Chico Vigilante
1743;Arolde de Oliveira
2350;Sergio Zveiter
3240;Deputado Celso Jacob
2793;Ewald Schurer
1271;Rita Schwarzelühr-Sutter
3735;Esra Limbacher
3380;Senator Don Plett
2720;Christoph Matschie
850;Esther Dilcher
2632;Gernot Gruber MdL
4952;Martina Werner
3782;Toinho Carolino
1062;Christian Lange
1526;Reinhold Gall MdL
2593;Patrick Dahlemann
5441;Jo Leinen
4625;Sören Link
727;Harold Albrecht
2331;Bruce Stanton MP
1977;Gary Schellenberger
4510;Dean Del Mastro
4325;Senator Betty Unger
2013;Paulo Feijó
728;Senator Bill DeSteph
1733;Barry Knight
2193;Councilwoman Jessica P. Abbott
3953;Councilman Jim Wood
1653;"Andrés ""Cuervo"" Larroque"
5776;Juani Ustarroz
2847;Julián Álvarez
5715;Martín Fresneda
3107;Jari Leppä
731;Shobha Karandlaje
4342;Suresh Prabhu
732;Dr. Ashwath Narayan
946;Sadananda Gowda
5650;Vito Bonsignore
2390;Giovanni La Via
3918;Traian Băsescu
2042;Anca Boagiu
1301;Traian Ungureanu
4478;Iurie Leancă
2217;Larry Miller, MP
1012;Steven Blaney
2389;Parm Gill
3239;Kelly Block MP
2887;林全
3822;立法委員 黃國昌
1727;Pete Wishart MP
1358;Stefano Lucidi
4057;Gianluca Vacca
4491;Ivan Della Valle
4179;Sir Roger Gale
5601;Sergio Varisco
742;Christian Hartmann
780;Markus Ulbig MdL
2797;Pat Stier, United Conservative MLA for Livingstone Macleod
3664;Don MacIntyre
2468;Derek Fildebrandt
1771;Glenn van Dijken, MLA
5659;Nathan Cooper
4614;Thomas Sierzycki
801;Leela Sharon Aheer
1237;Piero Fassino
747;Lisa Nandy
4793;Gareth Thomas MP
1503;Deputado Toninho Wandscheer
3378;Mohamed Salih
3724;د.مصطفى الكبيسي
753;Renato Brunetta
3293;Sandra Savino
4044;Mara Carfagna
4695;Maurizio Sacconi
754;Jarosław W. Lasecki
4270;Rhun ap Iorwerth
4432;Jonathan Edwards - Plaid Cymru
756;Dr Wan Azizah Wan Ismail
2850;Rafizi Ramli
758;Chris Heaton-Harris MP
1619;Mark Harper
1320;Mark Pawsey
759;Juanma Moreno
3936;Elena Bastidas
2780;Jeannine Pflugradt
5278;Deputado Leonardo Quintão
761;Ravi Shankar Prasad
5276;Hon. John McKay, PC, MP
4641;Councillor Jared Cassidy
2569;Steven Miles MP
767;Óscar López
768;Paul Pinsky
4971;Brian Frosh
3218;Ben Cardin
4148;Anthony G. Brown
3114;Dr. André Hahn
2917;Murray Watt - Senator for Queensland
773;Lee Zeldin
3932;Tom Wolf
5120;Theresa May
5881;Antonio Tajani
5236;Antonio López-Istúriz
776;Ronaldo Zulke
2370;State Representative Greta Johnson
5849;Roji M John
2766;Julio Guzmán
3415;Luciana León Romero
778;Flaviano Melo
5150;Antonio Palmieri
3319;Andreas Lämmel
2268;Diana DeGette
3818;Congressman Jared Polis
782;Steve Brine MP
4299;Ranil Jayawardena MP
3068;Mary Macleod
3832;Thomas Stelzer
5589;Andreas Hanger
5634;Christine Haberlander
3180;Carol Hughes
785;Mian Shehbaz Sharif
3350;Abdullah Gül
3290;Ahmet Davutoğlu
786;Matthias Goeken MdL
5262;Rachida Dati
1839;Nora Berra
3423;Christian Jacob
5529;Aurore Bergé
4569;Claude  Goasguen
5436;Marc-Philippe Daubresse
2447;Dominique Dord
3138;Marine Brenier
2976;Hashim Thaçi
1193;Lara Comi
4295;Thierry Benoit
886;Andrew Gee MP
2620;Niall Blair MLC
5067;Luciano Cartaxo
2499;Laudivio Carvalho
3481;Federico Vargas Rodríguez
4527;Paco Cienfuegos
2106;Sir Mike Penning
5261;Geoffrey Van Orden MBE MEP
1146;Stuart McDonald MP
3206;Ricardo Teobaldo
800;林鴻池
5175;吳育昇
1527;Terry Healy MLA
3227;Chris Tallentire MLA
5021;Barry Urban MLA
5754;Patrick Dodson
3494;Yaz Mubarakai MLA
803;Brigitta Pallauf
2483;Christian Stöckl
804;Nick Josefowitz
805;Jan Steffen
5275;Nico Wehnemann (DER Politiker)
3158;Martin Sonneborn
5075;Frank Engel
3799;Bernd Althusmann
5432;麥潤培 麥仔在此
808;Eric Holcomb
4819;Mike Pence
5263;Prue Car MP - Member for Londonderry
1480;Michaela Marksová-Tominová
2909;Svatopluk Němeček
3023;Garnett Genuis
2518;Peter Beuth
1310;Britta Oellers
2955;Guillermo Fernández Vara
5773;Javier Fernández Fernández
822;Klaus Stöttner
825;Christian Dürr
4178;Albert Duin
3612;Marco Genthe
826;Danny Alexander
5304;Christine Jardine
3575;Tom Brake
1089;Jo Swinson
4977;Willie Rennie
3908;Mark Williams
828;Janusz Cichoń
5031;Bob Goodlatte
4777;Delegate Chris Head
3262;Pamela Rendi-Wagner
5132;Thomas Drozda
833;Ryan Zinke
1175;Scott Taylor
2604;Daniel Zolnikov
834;Malalai Joya
4246;Iris Hoffmann
5891;Rainer Hinderer
5535;Alejandro Murat Hinojosa
5614;Jan Huitema - Europarlementariër VVD
5141;Klaas Dijkhoff
1543;Councillor Fiona O'Donnell
2109;Martin Whitfield MP
3365;Timon Gremmels
852;Carol Monaghan - MP for Glasgow North West
856;Yvonne Fovargue
4356;Andy Burnham
857;Cynthia Viteri
3888;Kevin McCarthy
858;Ryan Cleary
2741;Michael Wood
2182;Paul Eagle MP
861;Zeca Cavalcanti
862;Mark Kirk
2682;Congressman Dan Lipinski
2947;Ron Sandack
863;Daniel Roi
2884;Marcus Pretzell
5856;Dr. Frauke Petry
5585;Wiebke Muhsal
865;Jytte Guteland
5084;Lee Hsien Loong
1879;Teo Ho Pin
5748;Elbegdorj Tsakhia
5309;Nouhad Machnouk Official Page
5134;K Shanmugam Sc
4868;Lawrence Wong
5626;Grace Fu
868;Mike Gallagher
1335;Eduardo Tassano
2945;Lincoln Chafee
3436;Terry Branstad
4687;Joni Ernst
3063;Debbie Wasserman Schultz
4209;Lindsey Graham
871;Ronnie Cowan MP
872;Deputado Federal José Humberto - Legislatura 2011/2014
4542;Chungsen (CS) Leung
1353;Jamie Schmale, MP
4190;Joël Godin - Député de Portneuf—Jacques-Cartier
913;Gérard Deltell
915;Peter Van Loan
3630;Alain Rayes
3297;MP Gord Brown
4682;Jamie Baillie
3830;Karen Vecchio, Member of Parliament
2197;Colin Carrie
845;Cathay Wagantall, M.P.
4821;Jim Eglinski
1080;Hon. Deepak Obhrai PC, MP
1157;Pierre Paul-Hus
1626;Devinder Shory
3983;Dave MacKenzie
874;Yingluck Shinawatra
2046;Bruce Saunders
1755;Carsten Träger, ehem. Mitglied des Bundestags SPD
2988;Rita Hagl-Kehl, MdB
2648;Udo Bullmann
5360;Vince Cable
4453;Cllr Cahal Burke
3134;John Kaye
1289;Gereon Wolters
5022;Adail Carneiro
883;Rocío Giaccone
3652;Massimo Artini
5009;Alister Henskens - Liberal Member for Ku ring gai
887;Evandro Gussi
2921;Graham Watson MEP
5803;Jeremy Buckingham
5542;Phil Boswell
898;Jaques Neves
900;Senator Eric Lesser
902;Marta Rovira Vergés
2521;Oriol Junqueras
2144;Gabriel Rufián Romero
903;Frances Fitzgerald
3990;Leo Varadkar T.D.
970;Charlie Flanagan
904;Harish Rawat
4151;Dr.Indira Hridayesh
1979;Councillor George Darouze
4421;Marco Tullner
908;Mims Davies
5541;Ruža Tomašić
4417;Daniel Hannan
5819;Narre Warren South Liberals
5623;François Legault
914;Mike Freer MP
2070;Ernesto Nemer Alvarez
4788;Wes Taylor
3480;Todd Loewen
920;Richard Sulik
4425;Frank Schäffler
2095;Delegate Marcus B. Simon
923;Linda Voortman
1322;Liesbeth van Tongeren
4369;Bas Eickhout
926;Ian Lavery MP
928;Adam Szejnfeld
929;Justin Tomlinson
1848;Tracey Crouch
5350;Robin Walker MP
931;Bonifácio Andrada
932;Meszerics Tamás
5492;Stephan Albani
1897;Markus Koob - Bundestagsabgeordneter für Hochtaunus und Oberlahn
934;Dr Chris Bourke
5806;Joy Burch MLA
4648;Catherine West MP
4038;Bürgermeister Klaus Luger
2294;Georg Niedermühlbichler
3572;Dr Dennis Jensen MP
938;Elvira Drobinski-Weiß
939;Anna Fotyga - Biuro Poselskie
4059;Maciej Łopiński
942;Luis G. Fortuño
1937;Jenniffer González Colón
2476;Gigla Agulashvili  გიგლა აგულაშვილი
945;Stanisław Gawłowski
947;Ernst Nevrivy
3062;Muhyiddin Yassin
949;Ramón Muchacho
2000;Carlos Ocariz
950;Michelle Donelan MP
2687;Marcus Fysh MP
5353;Jane Ellison
1823;Penny Mordaunt MP
3510;Claire Perry MP for the Devizes Constituency
4250;John Glen MP
1649;Nicky Morgan MP
5616;黃國書
2394;Brad Butt
952;René Cervera García
5220;Delfina Gómez Álvarez
953;Bassima Hakkaoui
954;Yeulin Willett
956;Alfonso Elías Serrano
1132;Miguel Gonzalez Salum
3713;Baltazar Hinojosa
2623;Jesús de la Garza Chuchín
4636;Alejandro Guevara Cobos
4817;Carlos Solís
3749;Neto Robinson Terán
2889;Alejandro Etienne
2044;Alfredo Del Mazo Maza
2806;Yahleel Abdala
3183;Paloma Guillén
4805;Marco Antonio Bernal
2212;Griselda Carrillo
3061;Нафтали Беннет
1962;Ulrich Schneider
4489;Katharina Dröge, MdB
959;Bent Høie
3261;Erna Solberg
4376;Jan Tore Sanner
960;小池 百合子
3810;Preben Bang Henriksen
964;Ahmad Zia Massoud
